0,1,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,14,1.00,1.00,0.00,0.00,0.10,0.05,0.00,255,7,0.03,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,7,1.00,1.00,0.00,0.00,0.03,0.07,0.00,255,5,0.02,0.08,0.00,0.00,1.00,1.00,0.00,0.00,2
0,2,49,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,11,0.04,0.95,0.05,0.00,0.13,0.00,0.82,0.00,1
0,1,24,9,226,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,1.00,1.00,0.00,0.00,0.08,0.07,0.00,255,20,0.08,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
0,2,49,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34,30,0.88,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0
0,1,24,9,290,25558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,27,0.00,0.00,0.00,0.00,1.00,0.00,0.19,155,255,1.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0
18,1,60,9,115,6133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,216,1,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0
0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0.00,0.00,0.93,1.00,0.01,1.00,0.00,194,1,0.01,0.41,0.01,0.00,0.00,0.00,0.35,1.00,1
0,2,12,9,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,203,0.80,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0
0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,239,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,1
0,2,49,9,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,235,22,0.09,0.69,0.09,0.00,0.03,0.00,0.56,0.00,2
0,1,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,9,1.00,1.00,0.00,0.00,0.03,0.05,0.00,255,13,0.05,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,24,9,195,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,48,0.00,0.00,0.00,0.00,1.00,0.00,0.06,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,19,1.00,1.00,0.00,0.00,0.07,0.06,0.00,255,2,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,24,9,191,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,75,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.01,0
0,1,24,9,184,1312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,35,0.00,0.03,0.00,0.00,1.00,0.00,0.14,33,255,1.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,0
5,1,54,9,2429,475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,180,57,0.11,0.02,0.01,0.04,0.00,0.00,0.87,0.00,0
0,1,54,9,4095,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,50,203,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0
0,1,24,9,257,678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,20,0.00,0.00,0.00,0.00,1.00,0.00,0.10,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0
0,1,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,1,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1
0,2,12,9,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,1.00,1.00,0.50,1.00,0.00,255,1,0.00,0.25,0.22,0.00,0.00,0.00,0.23,1.00,1
0,1,24,6,344,20440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.40,0.40,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0
8237,1,44,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.65,1.00,0.00,0.00,0.00,1.00,1.00,1
0,1,24,9,199,1728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,25,0.00,0.00,0.00,0.00,1.00,0.00,0.08,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,54,9,1216,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,108,184,0.76,0.04,0.01,0.01,0.00,0.00,0.00,0.00,0
0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,50,255,1.00,0.00,0.02,0.13,0.00,0.00,0.70,0.67,0
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,33,1,0.03,1.00,0.03,0.00,0.00,0.00,0.91,1.00,1
0,1,24,9,249,2815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,2,12,9,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,194,0.00,0.00,0.00,0.00,0.99,0.02,0.01,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0
0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,172,0.67,0.03,0.67,0.00,0.00,0.00,0.00,0.00,2
0,1,24,7,237,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.50,0.50,0.00,0.00,1.00,0.00,0.00,2,252,1.00,0.00,0.50,0.08,0.50,0.01,0.00,0.00,0
0,1,24,9,203,1379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0.00,0.00,0.00,0.00,1.00,0.00,0.23,8,255,1.00,0.00,0.12,0.02,0.00,0.00,0.00,0.00,0
0,1,24,9,225,2273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,17,1.00,1.00,0.00,0.00,0.11,0.05,0.00,255,5,0.02,0.05,0.00,0.00,1.00,1.00,0.00,0.00,2
0,2,44,9,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.25,0.75,0.00,255,1,0.00,0.58,0.83,0.00,0.00,0.00,0.00,0.00,0
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,8,1.00,1.00,0.00,0.00,0.06,0.06,0.00,255,4,0.02,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,1.00,1.00,0.00,0.00,0.22,0.11,0.00,255,64,0.25,0.02,0.01,0.00,1.00,1.00,0.00,0.00,2
0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,2,137,1.00,0.00,0.50,0.23,0.00,0.00,1.00,1.00,0
27,1,19,9,893,2586,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,229,65,0.28,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,20,9,8766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,41,79,0.44,0.10,0.44,0.03,0.00,0.00,0.00,0.00,0
17,1,54,9,11765,1394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,179,134,0.44,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0
0,1,24,9,373,1478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38,255,1.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,8,0.00,0.00,1.00,1.00,0.04,0.07,0.00,255,8,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,2
0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,5,1.00,1.00,0.00,0.00,0.02,0.06,0.00,255,20,0.08,0.08,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.00,0.00,0.33,0.00,0.67,0.67,0.00,25,61,0.36,0.16,0.04,0.03,0.00,0.00,0.08,0.00,0
0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,18,1.00,1.00,0.00,0.00,0.07,0.06,0.00,255,18,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
1743,2,44,9,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,4,0.02,0.63,0.96,0.00,0.00,0.00,0.00,0.00,0
0,1,24,9,281,5325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,31,0.00,0.00,0.00,0.00,1.00,0.00,0.06,11,255,1.00,0.00,0.09,0.04,0.00,0.00,0.00,0.00,0
0,1,18,9,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,69,4,0.06,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0
0,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,20,1.00,1.00,0.00,0.00,0.14,0.05,0.00,255,20,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,1.00,1.00,0.00,0.00,0.05,0.06,0.00,255,16,0.06,0.06,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,16,1.00,1.00,0.00,0.00,0.09,0.06,0.00,255,4,0.02,0.06,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,24,9,314,2708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,9,255,1.00,0.00,0.11,0.02,0.00,0.00,0.00,0.00,0
0,1,54,9,1132,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,207,1.00,0.00,0.25,0.01,0.00,0.00,0.00,0.00,0
0,1,60,6,89,2832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,123,19,0.15,0.58,0.01,0.00,0.02,0.16,0.54,0.05,0
0,1,24,9,221,998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,1,54,9,1440,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,76,127,0.62,0.05,0.01,0.02,0.00,0.00,0.00,0.00,0
0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,16,1.00,1.00,0.00,0.00,0.12,0.06,0.00,255,5,0.02,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,10,1.00,1.00,0.00,0.00,0.09,0.06,0.00,255,10,0.04,0.07,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,20,1.00,1.00,0.00,0.00,0.07,0.06,0.00,255,20,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,2
0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,183,0.72,0.03,0.72,0.00,0.00,0.00,0.00,0.00,2
0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,3,225,1.00,0.00,0.33,0.19,0.00,0.00,1.00,0.98,0
0,1,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,6,1.00,1.00,0.00,0.00,0.05,0.06,0.00,255,3,0.01,0.08,0.00,0.00,1.00,1.00,0.00,0.00,2
0,2,12,9,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,178,0.00,0.00,0.00,0.00,1.00,0.00,0.02,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0
0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1,0.06,0.00,0.93,1.00,0.01,1.00,0.00,255,1,0.00,0.73,0.00,0.00,0.03,0.00,0.50,1.00,1
0,1,24,9,402,5324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,54,9,692,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,141,0.55,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0
13093,1,44,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.68,1.00,0.00,0.00,0.00,1.00,1.00,1
6,1,54,9,1580,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,89,59,0.66,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0
0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,81,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,1
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,8,0.00,0.00,1.00,1.00,0.07,0.06,0.00,255,8,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,2
1112,2,44,9,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.33,0.50,0.00,255,3,0.01,0.44,0.93,0.00,0.00,0.00,0.00,0.00,0
4,1,54,9,783,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,84,105,0.44,0.08,0.01,0.02,0.00,0.00,0.00,0.00,0
0,1,24,9,215,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.00,0.00,0.00,0.00,1.00,0.00,0.00,41,255,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.01,0
0,1,24,9,207,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,34,0.00,0.00,0.00,0.00,1.00,0.00,0.06,113,255,1.00,0.00,0.01,0.02,0.00,0.00,0.01,0.00,0
0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,158,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,1
0,1,24,9,181,12246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,20,0.00,0.00,0.00,0.00,1.00,0.00,0.25,52,214,1.00,0.00,0.02,0.15,0.00,0.00,0.52,0.59,0
1,1,54,9,1290,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,103,173,0.73,0.06,0.01,0.01,0.00,0.00,0.00,0.00,0
0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,21,1.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,1
0,2,12,9,45,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,149,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,24,9,226,1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,3,1.00,1.00,0.00,0.00,0.01,0.07,0.00,255,3,0.01,0.08,0.00,0.00,1.00,1.00,0.00,0.00,2
0,1,24,9,264,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,16,0.00,0.00,1.00,1.00,0.11,0.06,0.00,255,16,0.06,0.07,0.00,0.00,0.00,0.00,1.00,1.00,2
0,2,12,9,45,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,219,0.00,0.00,0.00,0.00,1.00,0.00,0.02,209,196,0.81,0.01,0.73,0.01,0.00,0.00,0.07,0.00,0
0,1,24,9,246,1344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0.00,0.00,0.00,0.00,1.00,0.00,0.27,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0,1,24,9,345,883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,249,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0
